city,place_id,place,category,rating,description,phone,sites,price,travel1,travel2,travel3,travel4,images
Sumenep,1626,Mangrove Kedatim,Wisata Bahari,4.1,"Sumenep is located in the eastern part of Madura Island, known for its beautiful beaches and historical sites. Mangrove Kedatim is a conservation area filled with lush mangrove forests, offering a peaceful escape for nature lovers.",081703647654,,$,,,,,
Sumenep,1627,Pantai Badur,Wisata Bahari,4.8,"Pantai Badur is a beautiful beach located in Sumenep, offering mesmerizing views of the ocean and perfect spot for relaxing and enjoying the sunset.",,,$,,,,,
Sumenep,1628,Pantai Lombang,Wisata Bahari,4.2,"Sumenep is a regency located in East Java, Indonesia. Lombang Beach is a beautiful white sand beach with clear blue water, perfect for swimming and relaxing.",,,$,,,,,
Sumenep,1629,Pantai Sembilan,Wisata Bahari,4.1,"Pantai Sembilan, located in Sumenep, is a beautiful beach with clear blue waters and white sandy shores, perfect for relaxing and enjoying the sunny weather. It is a popular spot for swimming, sunbathing, and water sports activities.",,,$,,,,,
Sumenep,1630,Pantai Slopeng,Wisata Bahari,4.2,"Pantai Slopeng is located in Sumenep, famous for its pristine white sandy beaches and clear blue waters, perfect for swimming and relaxing by the sea.",,,$,,,,,
Sumenep,1631,Wisata Batu Kapur,Wisata Alam,4.2,"Sumenep is a regency in East Java, Indonesia, known for its beautiful limestone rock formations at Batu Kapur tourist spot. Visitors can enjoy stunning views of the surrounding area and explore the unique geological features of the region.",,,$,,,,,
Sumenep,1632,Wisata Bukit Kelompek,Wisata Alam,4.4,"Bukit Kelompek in Sumenep offers a stunning panoramic view of the surrounding area, perfect for nature enthusiasts and photographers alike. The location is also ideal for a peaceful retreat to unwind and relax away from the hustle and bustle of city life.",,,$,,,,,
Sumenep,1633,Wisata Telaga Kirmata,Wisata Alam,4.3,Telaga Kirmata is a beautiful natural lake located in Sumenep. Visitors can relax by the lake while enjoying the peaceful surroundings and stunning views.,083850288717,http://www.kermata.com/,$,,,,,
Sumenep,1634,Mutiara Tirta,Wisata Alam,4.5,"Sumenep is a regency in East Java known for its rich cultural heritage, while Mutiara Tirta is a beautiful water park that offers a refreshing escape from the heat.",,,$,,,,,
Sumenep,1635,Taman Tectona,Wisata Alam,4.4,"Taman Tectona is located in Sumenep, offering a peaceful retreat surrounded by teak trees. Visitors can relax and enjoy the natural beauty of the area.",081334299182,,$,,,,,
Sumenep,1636,Tirta Sumekar Indah (TSI),Wisata Bahari,4.1,"Tirta Sumekar Indah (TSI) is a beautiful water park located in Sumenep, offering various water attractions and recreational activities for visitors to enjoy. The park is a popular destination for families and travelers looking to cool off and have fun in the sun.",03287707951,,$,,,,,
Sumenep,1637,Water Park Sumekar (WPS),Taman Hiburan,4.7,"Sumenep Water Park Sumekar (WPS) is located in Sumenep, East Java. It is a popular water park with various exciting water activities for visitors to enjoy.",087786662665,,$,,,,,
Sumenep,1638,Wisata Bukit Tinggi,Wisata Alam,4.2,"Bukit Tinggi, located in Sumenep, offers a breathtaking view of rolling hills and lush greenery, perfect for those seeking a peaceful retreat in nature. The cool climate and fresh air make it an ideal spot for relaxation and outdoor activities.",087777880881,,$,,,,,
Sumenep,1639,Wisata Sarkampong,Wisata Alam,4.8,"Sarkampong Beach is located in Sumenep, offering white sandy beach and clear blue water for visitors to enjoy a relaxing getaway by the sea. The beach is also popular for water sports activities such as snorkeling and diving.",,,$,,,,,
Sumenep,1640,Museum dan Keraton,Budaya,4.1,"In Sumenep, you can visit the Museum and Keraton to learn about the local history and culture of the region. The museum showcases artifacts and historical items, while the Keraton offers a glimpse into the traditional royal palace architecture and lifestyle.",0328667148,https://suzuki-madura-sumenep.business.site/,$,,,,,
Sumenep,1641,Rumah Kasur Pasir,Wisata Alam,4.6,"Sumenep is a regency in East Java, Indonesia known for its beautiful beaches and cultural heritage. Pasir Kasur is a unique tourist destination with sand dunes resembling a bed made of sand, offering stunning views and opportunities for outdoor activities.",087752363324,,$,,,,,
Trenggalek,1642,Goa Lowo,Wisata Alam,4.5,"Goa Lowo is located in Trenggalek, East Java. It is a stunning cave with unique rock formations and a hidden waterfall inside.",,,$,,,,,
Trenggalek,1643,Pantai Karanggongso / Pasir Putih,Wisata Bahari,4.7,"Karanggongso Beach is a beautiful white sandy beach located in Trenggalek, perfect for relaxing and enjoying the view of the blue ocean.",,,$,,,,,
Trenggalek,1644,Pantai Mutiara,Wisata Bahari,4.1,"Pantai Mutiara is a beautiful beach located in Trenggalek, perfect for relaxing with its white sandy beach and clear blue waters.",082257417087,,$,,,,,
Trenggalek,1645,Pantai Pelang,Wisata Bahari,4.1,"Located in Trenggalek, Pantai Pelang is a beautiful beach with clear blue waters and white sandy shores perfect for a relaxing beach getaway.",,https://www.panjinawangkung.com/,$,,,,,
Trenggalek,1646,Pantai Prigi,Wisata Bahari,4.6,"Pantai Prigi is a beautiful beach located in Trenggalek, with white sand and clear blue waters, perfect for a relaxing getaway by the sea.",,,$,,,,,
Trenggalek,1647,Rumah Apung,Wisata Bahari,4.2,TrenggalekDistricTamparan Park with a floating house that offers a unique experience of staying above the water and enjoying the surrounding natural beauty.,,,$,,,,,
Trenggalek,1648,Waterpark Bukit Jass,Taman Hiburan,4.8,"Trenggalek Waterpark is a fun water park located in Trenggalek, East Java, offering various water attractions for visitors to enjoy. Bukit Jass is a beautiful hill located in Trenggalek, East Java, offering stunning views of the surrounding landscape and a tranquil atmosphere for visitors to relax and unwind.",,,$,,,,,
Trenggalek,1649,Embung Beji Maron,Wisata Alam,4.7,"Embung Beji Maron is a beautiful artificial lake located in Trenggalek, providing a peaceful atmosphere and stunning views of the surrounding hills. Visitors can enjoy activities such as fishing, picnicking, and relaxing in the refreshing water.",,,$,,,,,
Trenggalek,1650,Kampung Toga Lestari,Wisata Alam,4.4,"Kampung Toga Lestari is a sustainable ecotourism destination located in Trenggalek, offering visitors a chance to experience traditional Javanese village life and participate in organic farming activities. It is the perfect place to relax, unwind, and reconnect with nature.",,,$,,,,,
Trenggalek,1651,Kampung Kelinci,Wisata Alam,4.1,"Kampung Kelinci is a rabbit park located in Trenggalek, where visitors can interact with and feed cute rabbits in a beautiful natural setting. The park offers a fun and educational experience for both children and adults.",,,$,,,,,
Tuban,1652,Air Terjun Nglirip,Wisata Alam,4.6,"Air Terjun Nglirip is located in Tuban, East Java. It is a beautiful waterfall surrounded by lush greenery, perfect for nature lovers and adventure seekers.",082143148939,,$,,,,,
Tuban,1653,Goa Akbar,Wisata Alam,4.7,"Goa Akbar is a historical cave located in Tuban, known for its unique rock formations and intricate carvings dating back to ancient times. Visitors can explore the cave and learn about its historical significance.",,,$,,,,,
Tuban,1654,Goa Ngerong,Wisata Alam,4.9,"Goa Ngerong is a beautiful cave located in Tuban, East Java, with stunning stalactites and stalagmites formations. Visitors can explore the cave while enjoying the natural beauty of the surroundings.",,,$,,,,,
Tuban,1655,Pantai Cemara,Wisata Alam,4.8,"Pantai Cemara terletak di Tuban, Jawa Timur yang terkenal dengan pasir putihnya dan ombak yang cocok untuk berselancar. The beach is located in Tuban, East Java, famous for its white sand and waves that are perfect for surfing.",,,$,,,,,
Tuban,1656,Pantai Kelapa,Wisata Alam,4.8,"Located in Tuban, Pantai Kelapa is a beautiful beach with coconut trees lining the shore, offering a peaceful and serene atmosphere for visitors to relax and unwind. Visitors can enjoy swimming in the clear blue waters or simply lounging on the sandy beach while enjoying the scenic views.",,,$,,,,,
Tuban,1657,Pantai Sowan,Wisata Bahari,4.1,"Pantai Sowan in Tuban is a beautiful beach with white sand and calm waves, perfect for sunbathing and swimming.",,,$,,,,,
Tuban,1658,Tebing Pelangi,Wisata Alam,4.6,"Tuban is a regency located in East Java, Indonesia. Tebing Pelangi is a beautiful and colorful cliff that offers a stunning view of the surrounding area.",085104868888,,$,,,,,
Tuban,1659,Tuban Mangrove Centre,Wisata Alam,4.2,Tuban Mangrove Centre is a conservation area in Tuban that offers a beautiful view of mangrove forests and provides various educational activities for visitors. The center aims to raise awareness about the importance of preserving mangrove ecosystems for biodiversity and environmental sustainability.,,http://mangrovetuban.wordpress.com/,$,,,,,
Tuban,1660,Wisata Kali Pelang,Wisata Alam,4.1,"Tuban is a regency located in East Java, Indonesia, known for its beautiful Kali Pelang river with crystal-clear water and surrounding lush greenery. Visitors can enjoy activities such as swimming, rafting, and picnicking while soaking in the natural beauty of the area.",082143010050,http://www.wisatatuban.com/,$,,,,,
Tuban,1661,Wisata Tingkis (Batu Van Tuban),Wisata Alam,4.5,"Tuban is a city located in East Java, Indonesia. One of the popular tourist attractions in Tuban is Wisata Tingkis or Batu Van Tuban, a natural rock formation with stunning views of the surrounding area.",085804654488,,$,,,,,
Tuban,1662,Wana Wisata Prataan,Wisata Alam,4.3,"Tuban is a regency located in East Java, Indonesia, known for its beautiful natural attractions, such as Prataan Eco-Tourism Park which offers a peaceful and relaxing atmosphere surrounded by lush greenery.",,,$,,,,,
Tuban,1663,Jatiwangi Park,Taman Hiburan,4.1,"Tuban is a regency in East Java with lush greenery and beautiful parks, including the famous Jatiwangi Park. This park offers a peaceful escape in the midst of nature, perfect for relaxation and leisure activities.",085231228996,,$,,,,,
Tuban,1664,Kampung Air,Wisata Bahari,4.4,Tuban is a charming coastal town in East Java known for its beautiful beaches and cultural heritage. Kampung Air is a traditional water village where visitors can experience the local way of life and enjoy stunning views of the surrounding mangrove forests.,085606323226,,$,,,,,
Tuban,1665,Pemandian Bektiharjo,Wisata Alam,4.5,"Bektiharjo Bathing, located in Tuban, is a natural hot spring with beautiful surroundings, perfect for relaxation and rejuvenation.",,,$,,,,,
Tuban,1666,Pemandian Nganget,Wisata Alam,4.4,"Nganget Bathing Place is a natural hot spring located in Tuban, offering a relaxing retreat with its warm mineral waters surrounded by lush greenery. Visitors can enjoy a rejuvenating dip in the pools and unwind in the peaceful atmosphere of the area.",,,$,,,,,
Tuban,1667,Sendang Asmoro,Wisata Alam,4.6,"Sendang Asmoro is a natural spring located in Tuban, famous for its crystal-clear water and tranquil atmosphere, making it a popular spot for relaxation and spiritual healing.",085732257007,,$,,,,,
Tuban,1668,Sumberarum Park,Taman Hiburan,4.6,"Sumberarum Park is a beautiful recreational park located in Tuban, offering lush greenery and a serene atmosphere for visitors to relax and enjoy nature.",081330432862,,$,,,,,
Tuban,1669,Museum Kambang Putih,Budaya,4.5,"Museum Kambang Putih is located in Tuban, East Java. It is a historical museum showcasing various artifacts and cultural heritage of the region.",0356321015,,$,,,,,
Tulungagung,1670,Goa Selomangleng,Wisata Alam,4.2,"Goa Selomangleng is a historical cave located in Tulungagung, East Java. It is known for its unique rock formations and cultural significance as a meditation site for local Javanese people.",,,$,,,,,
Tulungagung,1671,Gunung Budek,Wisata Alam,4.0,"Tulungagung: Gunung Budek is a stunning mountain located in Tulungagung, East Java, offering breathtaking views and great hiking opportunities.",,,$,,,,,
Tulungagung,1672,Jurang Senggani,Wisata Alam,4.5,"Jurang Senggani is a picturesque cliff located in Tulungagung, offering a stunning view of lush greenery and a deep valley below. Visitors can enjoy the fresh air and serene environment while taking in the beauty of nature.",,,$,,,,,
Tulungagung,1673,Pantai Gemah,Wisata Alam,4.3,"Pantai Gemah is a beautiful beach located in Tulungagung, East Java, offering stunning views of the ocean and a peaceful atmosphere. Visitors can enjoy swimming, sunbathing, and relaxing by the beach.",081235101404,,$,,,,,
Tulungagung,1674,Pantai Kedung Tumpang,Wisata Bahari,4.3,"Pantai Kedung Tumpang is a beautiful beach located in Tulungagung, East Java with white sand and clear blue water, perfect for relaxing and enjoying the sunset.",,,$,,,,,
Tulungagung,1675,Pantai Klatak,Wisata Bahari,4.1,"Tulungagung is a regency in East Java known for its beautiful beaches, featuring Pantai Klatak as one of the popular tourist destinations with its pristine white sand and stunning views of the Indian Ocean.",,,$,,,,,
Tulungagung,1676,Pantai Molang,Wisata Bahari,4.6,"Pantai Molang is a beautiful beach in Tulungagung, East Java, with clear blue waters and stunning white sand. It's a perfect spot for relaxing and enjoying the natural beauty of the coastline.",,,$,,,,,
Tulungagung,1677,Pantai Popoh,Wisata Alam,4.1,"Tulungagung is a regency located in East Java, Indonesia. Pantai Popoh is a beautiful beach in Tulungagung with white sand and clear blue water, perfect for relaxing and enjoying the sunset.",,,$,,,,,
Tulungagung,1678,Pantai Sanggar,Wisata Bahari,4.7,"Pantai Sanggar is a beautiful beach located in Tulungagung, East Java. It offers stunning views of the ocean and is a popular spot for swimming and sunbathing.",,,$,,,,,
Tulungagung,1679,Pantai Sidem,Wisata Bahari,4.4,"Tulungagung is a regency in East Java known for its beautiful beaches, such as Sidem Beach with its stunning coastline and clear blue waters.",,,$,,,,,
